Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
New York Pizza,Pizza (NY-Style),4,https://s3-media2.fl.yelpcdn.com/bphoto/1qRiT0jgXkXPhMf0-dFitg/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":6}]",Monday: 10:00 AM - 11:00 PM | Tuesday: 10:00 AM - 11:00 PM | Wednesday: 10:00 AM - 11:00 PM | Thursday: 10:00 AM - 11:00 PM | Friday: 10:00 AM - 12:00 AM | Saturday: 10:00 AM - 12:00 AM | Sunday: 10:00 AM - 11:00 PM,+16503443444,"219 S B St, San Mateo, CA, 94401"
North Beach Pizza,Pizza (Italian-American),4,https://s3-media3.fl.yelpcdn.com/bphoto/tSWwGZ7W_4JRGybU69fCDQ/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 11:00 PM | Saturday: 11:00 AM - 11:00 PM | Sunday: 11:00 AM - 10:00 PM,+16503445000,"240 E 3rd Ave, San Mateo, CA, 94401"
Pizza My Heart,Pizza (Slice Shop),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/PTtbTtvERQKGPitOTfLG8Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16503449800,"140 E 4th Ave, San Mateo, CA, 94401"
Curry Pizza House,Pizza (Indian Fusion),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/YwmowYnwxdn6GBy4STdU9Q/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":6}]",Monday: 10:00 AM - 10:00 PM | Tuesday: 10:00 AM - 10:00 PM | Wednesday: 10:00 AM - 10:00 PM | Thursday: 10:00 AM - 10:00 PM | Friday: 10:00 AM - 11:00 PM | Saturday: 10:00 AM - 11:00 PM | Sunday: 10:00 AM - 10:00 PM,+16505146968,"1100 Foster Square Ln, Foster City, CA, 94404"
Porterhouse,Steakhouse,4.4,https://s3-media2.fl.yelpcdn.com/bphoto/Z1hEYs6t_BHLFkUWqxV0nQ/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2145"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2145"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]",Monday: 5:00 PM - 9:00 PM | Tuesday: 5:00 PM - 9:00 PM | Wednesday: 5:00 PM - 9:00 PM | Thursday: 5:00 PM - 9:00 PM | Friday: 5:00 PM - 9:45 PM | Saturday: 5:00 PM - 9:45 PM | Sunday: 5:00 PM - 9:00 PM,+16505795911,"164 S B St, San Mateo, CA, 94401"
San Mateo Prime,Steakhouse,4.3,https://s3-media3.fl.yelpcdn.com/bphoto/uGiSZBjEl2D8qTFMFWfVQw/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":6}]",Wednesday: 5:00 PM - 10:00 PM | Thursday: 5:00 PM - 10:00 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 10:00 PM,+16505588918,"174 3rd Ave, San Mateo, CA, 94401"
New Thai Elephant,Thai,4.3,https://s3-media1.fl.yelpcdn.com/bphoto/AWTBY_VZw2niNpQSk5PkdA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":6}]","Monday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Tuesday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Wednesday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Thursday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Friday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Saturday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM | Sunday: 11:00 AM - 3:00 PM, 4:30 PM - 9:30 PM",+16504310888,"200 S B St, San Mateo, CA, 94401"
Thonglor Thai Bistro,Thai,4.1,https://s3-media2.fl.yelpcdn.com/bphoto/ymqb_DjRx8IpfGXh1IBSvQ/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1630"",""end"":""2030"",""day"":6}]","Tuesday: 11:30 AM - 2:30 PM, 4:30 PM - 8:30 PM | Wednesday: 11:30 AM - 2:30 PM, 4:30 PM - 8:30 PM | Thursday: 11:30 AM - 2:30 PM, 4:30 PM - 8:30 PM | Friday: 11:30 AM - 2:30 PM, 5:00 PM - 9:00 PM | Saturday: 12:00 PM - 3:00 PM, 5:00 PM - 9:00 PM | Sunday: 12:00 PM - 3:00 PM, 4:30 PM - 8:30 PM",+16503426451,"173 E 4th Ave, San Mateo, CA, 94401"
Gao Viet Kitchen,Vietnamese (Pho & more),4.4,https://s3-media2.fl.yelpcdn.com/bphoto/xTyZeBDeNf0giRo2Ou73xw/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1530"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1530"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 4:30 PM - 9:00 PM | Wednesday: 4:30 PM - 9:00 PM | Thursday: 4:30 PM - 9:00 PM | Friday: 11:30 AM - 3:00 PM, 5:00 PM - 9:00 PM | Saturday: 11:30 AM - 3:30 PM, 5:00 PM - 9:00 PM | Sunday: 11:30 AM - 3:30 PM, 5:00 PM - 9:00 PM",+16504772524,"313 S San Mateo Dr, San Mateo, CA, 94401"
M Sandwiches Café,Vietnamese (Banh Mi & Sandwiches),4.5,https://s3-media3.fl.yelpcdn.com/bphoto/KCTPxDb_fS81GHu_6_5sKg/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1500"",""day"":6}]",Monday: 8:00 AM - 3:00 PM | Tuesday: 8:00 AM - 3:00 PM | Wednesday: 8:00 AM - 3:00 PM | Thursday: 8:00 AM - 3:00 PM | Friday: 8:00 AM - 3:00 PM | Saturday: 8:00 AM - 3:00 PM | Sunday: 8:00 AM - 3:00 PM,+14157554575,"101 San Anselmo Ave, San Anselmo, CA, 94960"
